Bird ID,Site,Course,Date,Encounter,# shots
240047,TTRS,Beadel,2/13/2024,Passed and Held,0
230088,TTRS,Beadel,2/13/2024,Not Encountered,0
240021,TTRS,Beadel,2/13/2024,Not Encountered,0
231021,TTRS,Beadel,2/13/2024,Not Encountered,0
230071,TTRS,Beadel,2/13/2024,Not Encountered,0
231017,TTRS,Beadel,2/13/2024,Not Encountered,0
231020,TTRS,Beadel,2/13/2024,Not Encountered,0
231024,TTRS,Beadel,2/13/2024,Not Encountered,0
230081,TTRS,Beadel,2/13/2024,Not Encountered,0
231011,TTRS,Beadel,2/13/2024,Not Encountered,0
231015,TTRS,Beadel,2/13/2024,Not Encountered,0
231014,TTRS,Beadel,2/13/2024,Not Encountered,0
232085,TTRS,Beadel,2/19/2024,Not Pointed Wild Flush,0
231008,TTRS,Beadel,2/19/2024,Not Pointed Wild Flush,0
231006,TTRS,Beadel,2/19/2024,Not Pointed Wild Flush,0
240046,TTRS,Beadel,2/19/2024,Pointed Wild Flush,0
240047,TTRS,Beadel,2/19/2024,Pointed Wild Flush,0
231021,TTRS,Beadel,2/19/2024,Pointed & Shot,2
230071,TTRS,Beadel,2/19/2024,Pointed & Shot,2
231017,TTRS,Beadel,2/19/2024,Pointed & Shot,2
231020,TTRS,Beadel,2/19/2024,Pointed & Shot,2
231024,TTRS,Beadel,2/19/2024,Pointed & Shot,2
230088,TTRS,Beadel,2/19/2024,Pointed & Shot,2
240021,TTRS,Beadel,2/19/2024,Pointed & Shot,2
230088,TTRS,Beadel,2/22/2024,Passed and Ran,0
240021,TTRS,Beadel,2/22/2024,Passed and Ran,0
240046,TTRS,Beadel,2/22/2024,Pointed and Ran,0
240047,TTRS,Beadel,2/22/2024,Pointed and Ran,0
240046,TTRS,Beadel,2/22/2024,Not Pointed Wild Flush,3
240047,TTRS,Beadel,2/22/2024,Not Pointed Wild Flush,3
240046,TTRS,Beadel,2/22/2024,Pointed & Shot,2
240047,TTRS,Beadel,2/22/2024,Pointed & Shot,2
232085,TTRS,Beadel,2/22/2024,Pointed and Ran,0
231008,TTRS,Beadel,2/22/2024,Pointed and Ran,0
231006,TTRS,Beadel,2/22/2024,Pointed and Ran,0
232085,TTRS,Beadel,2/22/2024,Not Pointed Wild Flush,0
231008,TTRS,Beadel,2/22/2024,Not Pointed Wild Flush,0
231006,TTRS,Beadel,2/22/2024,Not Pointed Wild Flush,0
231021,TTRS,Beadel,2/22/2024,Pointed & Shot,4
230071,TTRS,Beadel,2/22/2024,Pointed & Shot,4
231017,TTRS,Beadel,2/22/2024,Pointed & Shot,4
231020,TTRS,Beadel,2/22/2024,Pointed & Shot,4
231024,TTRS,Beadel,2/22/2024,Pointed & Shot,4
240407,TTRS,Buttler,2/13/2024,Pointed and Ran,0
221420,TTRS,Buttler,2/13/2024,Pointed and Ran,0
231413,TTRS,Buttler,2/13/2024,Pointed and Ran,0
240433,TTRS,Buttler,2/13/2024,Pointed and Ran,0
240434,TTRS,Buttler,2/13/2024,Pointed and Ran,0
240432,TTRS,Buttler,2/13/2024,Pointed and Ran,0
240437,TTRS,Buttler,2/13/2024,Pointed and Ran,0
231418,TTRS,Buttler,2/13/2024,Pointed and Ran,0
220516,TTRS,Buttler,2/13/2024,Pointed and Ran,0
240433,TTRS,Buttler,2/13/2024,Pointed & Shot,4
240434,TTRS,Buttler,2/13/2024,Pointed & Shot,4
240432,TTRS,Buttler,2/13/2024,Pointed & Shot,4
240437,TTRS,Buttler,2/13/2024,Pointed & Shot,4
231418,TTRS,Buttler,2/13/2024,Pointed & Shot,4
220516,TTRS,Buttler,2/13/2024,Pointed & Shot,4
240414,TTRS,Buttler,2/13/2024,Passed and Held,0
231435,TTRS,Buttler,2/13/2024,Passed and Held,0
231436,TTRS,Buttler,2/13/2024,Passed and Held,0
231439,TTRS,Buttler,2/13/2024,Passed and Held,0
231434,TTRS,Buttler,2/13/2024,Passed and Held,0
231423,TTRS,Buttler,2/13/2024,Passed and Held,0
240402,TTRS,Buttler,2/13/2024,Passed and Held,0
240465,TTRS,Buttler,2/13/2024,Wild Flush,0
220461,TTRS,Buttler,2/13/2024,Wild Flush,0
240465,TTRS,Buttler,2/13/2024,Pointed and Ran,0
220461,TTRS,Buttler,2/13/2024,Pointed and Ran,0
231420,TTRS,Buttler,2/13/2024,Pointed & Shot,2
240412,TTRS,Buttler,2/13/2024,Pointed & Shot,2
230494,TTRS,Buttler,2/13/2024,Pointed & Shot,2
230532,TTRS,Buttler,2/13/2024,Pointed & Shot,2
240407,TTRS,Buttler,2/29/2024,Pointed & Shot,4
221420,TTRS,Buttler,2/29/2024,Pointed & Shot,4
231413,TTRS,Buttler,2/29/2024,Pointed & Shot,4
240433,TTRS,Buttler,2/29/2024,Pointed & Shot,1
240434,TTRS,Buttler,2/29/2024,Pointed & Shot,1
240432,TTRS,Buttler,2/29/2024,Pointed & Shot,1
240437,TTRS,Buttler,2/29/2024,Pointed & Shot,1
231418,TTRS,Buttler,2/29/2024,Pointed & Shot,1
220516,TTRS,Buttler,2/29/2024,Pointed & Shot,1
240483,TTRS,Buttler,2/29/2024,Pointed Wild Flush,0
240443,TTRS,Buttler,2/29/2024,Pointed Wild Flush,0
220448,TTRS,Buttler,2/29/2024,Pointed Wild Flush,0
231431,TTRS,Buttler,2/29/2024,Pointed Wild Flush,0
231430,TTRS,Buttler,2/29/2024,Pointed Wild Flush,0
230530,TTRS,Buttler,2/29/2024,Pointed Wild Flush,0
231420,TTRS,Buttler,2/29/2024,Pointed & Shot,4
240412,TTRS,Buttler,2/29/2024,Pointed & Shot,4
230494,TTRS,Buttler,2/29/2024,Pointed & Shot,4
230532,TTRS,Buttler,2/29/2024,Pointed & Shot,4
231033,TTRS,Collins,2/15/2024,Not Pointed Wild Flush,0
240066,TTRS,Collins,2/15/2024,Pointed & Shot,6
240003,TTRS,Collins,2/15/2024,Pointed & Shot,6
240008,TTRS,Collins,2/15/2024,Pointed & Shot,6
240025,TTRS,Collins,2/15/2024,Pointed & Shot,5
240026,TTRS,Collins,2/15/2024,Pointed & Shot,5
240028,TTRS,Collins,2/15/2024,Pointed & Shot,5
240078,TTRS,Collins,2/15/2024,Pointed & Shot,5
210047,TTRS,Collins,2/15/2024,Pointed & Shot,5
240079,TTRS,Collins,2/15/2024,Pointed & Shot,5
240074,TTRS,Collins,2/15/2024,Passed and Ran,0
230081,TTRS,Collins,2/15/2024,Pointed and Ran,0
231011,TTRS,Collins,2/15/2024,Pointed and Ran,0
231015,TTRS,Collins,2/15/2024,Pointed and Ran,0
231014,TTRS,Collins,2/15/2024,Pointed and Ran,0
240025,TTRS,Collins,2/20/2024,Pointed & Shot,1
240028,TTRS,Collins,2/20/2024,Pointed & Shot,1
210047,TTRS,Collins,2/20/2024,Pointed & Shot,1
240066,TTRS,Collins,2/20/2024,Pointed and Ran,0
240003,TTRS,Collins,2/20/2024,Pointed and Ran,0
240008,TTRS,Collins,2/20/2024,Pointed and Ran,0
240026,TTRS,Collins,2/20/2024,Not Encountered,0
240078,TTRS,Collins,2/20/2024,Not Encountered,0
240074,TTRS,Collins,2/20/2024,Passed and Held,0
230081,TTRS,Collins,2/20/2024,Pointed and Ran,0
231011,TTRS,Collins,2/20/2024,Pointed and Ran,0
231015,TTRS,Collins,2/20/2024,Pointed and Ran,0
231014,TTRS,Collins,2/20/2024,Pointed and Ran,0
231033,TTRS,Collins,2/20/2024,Pointed & Shot,4
